hour,n_blocks,interval_ms,n_intervals,n_headers,gas_used,gas_limit
2025-04-09 20:00:00+00:00,1200,3000.0,1200,12,14239268.0,140000000.0
2025-04-09 21:00:00+00:00,1200,3000.0,1200,12,10150789.5,140000000.0
2025-04-09 22:00:00+00:00,1200,3000.0,1200,12,8822931.0,140000000.0
2025-04-09 23:00:00+00:00,1200,3000.8333333333335,1200,39,11337521.871794872,140000000.0
2025-04-10 00:00:00+00:00,1200,3000.0,1200,12,17052035.75,140000000.0
2025-04-10 01:00:00+00:00,1200,3000.0,1200,12,17308134.666666668,140000000.0
2025-04-10 02:00:00+00:00,1200,3000.0,1200,12,15788408.0,139862574.58333334
2025-04-10 03:00:00+00:00,1200,3000.0,1200,12,16441389.666666666,140000000.0
2025-04-10 04:00:00+00:00,1200,3000.0,1200,12,16435999.416666666,140000000.0
2025-04-10 05:00:00+00:00,1200,3000.0,1200,12,22211940.833333332,140000000.0
2025-04-10 06:00:00+00:00,1200,3000.0,1200,12,18091922.416666668,140000000.0
2025-04-10 07:00:00+00:00,1200,3000.0,1200,12,23073503.25,140000000.0
2025-04-10 08:00:00+00:00,1200,3000.0,1200,12,21318580.416666668,140000000.0
2025-04-10 09:00:00+00:00,1200,3000.0,1200,12,20017912.083333332,140000000.0
2025-04-10 10:00:00+00:00,1200,3000.0,1200,12,26983550.916666668,139772847.41666666
2025-04-10 11:00:00+00:00,1200,3000.0,1200,12,28197154.833333332,140000000.0
2025-04-10 12:00:00+00:00,1200,3000.0,1200,12,45982711.916666664,139862574.58333334
2025-04-10 13:00:00+00:00,1199,3000.834028356964,1199,39,27348686.897435896,140000000.0
2025-04-10 14:00:00+00:00,1200,3000.0,1200,12,21159371.583333332,140000000.0
2025-04-10 15:00:00+00:00,1200,3001.6666666666665,1200,62,22747462.93548387,139920581.0967742
2025-04-10 16:00:00+00:00,1200,3000.0,1200,12,18452554.833333332,140000000.0
2025-04-10 17:00:00+00:00,1200,3000.0,1200,12,18572635.083333332,140000000.0
2025-04-10 18:00:00+00:00,1200,3000.0,1200,12,17166591.833333332,140000000.0
2025-04-10 19:00:00+00:00,1200,3000.0,1200,12,11269706.25,140000000.0
2025-04-10 20:00:00+00:00,1200,3000.0,1200,12,7094294.166666667,140000000.0
2025-04-10 21:00:00+00:00,1200,3000.0,1200,12,5681871.916666667,140000000.0
2025-04-10 22:00:00+00:00,1200,3000.0,1200,12,7521420.25,140000000.0
2025-04-10 23:00:00+00:00,1200,3000.0,1200,12,7453828.583333333,139772847.41666666
2025-04-11 00:00:00+00:00,1200,3000.0,1200,12,14803928.0,140000000.0
2025-04-11 01:00:00+00:00,1200,3000.0,1200,12,10872732.833333334,140000000.0
2025-04-11 02:00:00+00:00,1200,3000.0,1200,12,32094180.833333332,140000000.0
2025-04-11 03:00:00+00:00,1200,3000.0,1200,12,12288698.916666666,139862574.58333334
2025-04-11 04:00:00+00:00,1200,3000.0,1200,12,14154451.333333334,140000000.0
2025-04-11 05:00:00+00:00,1200,3000.0,1200,12,13024607.333333334,140000000.0
2025-04-11 06:00:00+00:00,1200,3000.0,1200,12,17946809.25,140000000.0
2025-04-11 07:00:00+00:00,1200,3000.0,1200,12,15863569.25,140000000.0
2025-04-11 08:00:00+00:00,1200,3000.0,1200,12,17808912.25,140000000.0
2025-04-11 09:00:00+00:00,1200,3000.0,1200,12,19252582.833333332,140000000.0
2025-04-11 10:00:00+00:00,1200,3000.0,1200,12,18370823.833333332,140000000.0
2025-04-11 11:00:00+00:00,1200,3000.0,1200,12,16339436.333333334,140000000.0
2025-04-11 12:00:00+00:00,1200,3000.0,1200,12,19208673.166666668,140000000.0
2025-04-11 13:00:00+00:00,1200,3000.0,1200,12,22166476.0,140000000.0
2025-04-11 14:00:00+00:00,1200,3000.0,1200,12,19723345.416666668,140000000.0
2025-04-11 15:00:00+00:00,1200,3000.0,1200,12,20760179.75,140000000.0
2025-04-11 16:00:00+00:00,1200,3000.0,1200,12,20787617.333333332,139862574.58333334
2025-04-11 17:00:00+00:00,1200,3000.0,1200,12,16597667.5,140000000.0
2025-04-11 18:00:00+00:00,1200,3000.0,1200,12,11373133.416666666,140000000.0
2025-04-11 19:00:00+00:00,1200,3000.0,1200,12,12227201.833333334,140000000.0
2025-04-11 20:00:00+00:00,1200,3000.0,1200,12,13559217.75,140000000.0
2025-04-11 21:00:00+00:00,1200,3000.0,1200,12,11409126.666666666,140000000.0
2025-04-11 22:00:00+00:00,1200,3000.0,1200,12,7078572.083333333,140000000.0
2025-04-11 23:00:00+00:00,1200,3000.0,1200,12,6160224.75,140000000.0
2025-04-12 00:00:00+00:00,1200,3000.0,1200,12,9507230.833333334,140000000.0
2025-04-12 01:00:00+00:00,1200,3000.0,1200,12,13592586.75,140000000.0
2025-04-12 02:00:00+00:00,1200,3000.0,1200,12,17485207.75,140000000.0
2025-04-12 03:00:00+00:00,1200,3000.0,1200,12,11823669.25,140000000.0
2025-04-12 04:00:00+00:00,1200,3000.0,1200,12,14609101.333333334,140000000.0
2025-04-12 05:00:00+00:00,1200,3000.0,1200,12,13874844.0,140000000.0
2025-04-12 06:00:00+00:00,1200,3000.0,1200,12,16568372.166666666,140000000.0
2025-04-12 07:00:00+00:00,1200,3000.0,1200,12,38513642.75,140000000.0
2025-04-12 08:00:00+00:00,1200,3000.0,1200,12,39566786.083333336,140000000.0
