pool,dayrel,rv,hours,volume,liq,n_arb,over,profit,loss,sigma_bps
ETH-USDT-500,12,0.0005833390566453857,24,11583277.05537874,1.0019492371680654e+24,3395,0.8611236715055739,1193.3975665563835,6320.495226953816,0.8216817785441142
ETH-USDT-500,13,0.0007785431464764938,24,13966138.725617811,9.287967986212996e+23,4045,0.9241077728920924,2176.296679661667,7389.842103738506,0.9492584499061171
ETH-USDT-500,14,0.0014034637369025147,24,21360573.164142866,7.38918653879737e+23,6887,1.1550240417211983,2630.7279615238417,10954.075913401448,1.2745114064294016
ETH-USDT-500,15,0.0018990370564670534,24,29273448.82242156,7.831179087336437e+23,8946,0.9990614473456775,3950.4267488597357,15303.733600444397,1.482551704358444
ETH-USDT-500,16,0.0018480691290886692,24,21088912.46651587,5.406068874622584e+23,8546,1.087684722187474,3281.0483105511303,10401.226138104155,1.4625214184442503
ETH-USDT-500,17,0.002485184518459301,24,30903392.714033935,5.609715201830868e+23,11127,1.0929631822064445,3842.904817913675,15693.034789447076,1.6959867247236948
ETH-USDT-500,18,0.0023905768694332495,24,27872940.270766873,5.3956068208529506e+23,10168,1.076339913546939,4051.0472016539784,14320.398054106996,1.6633915283717342
ETH-USDT-500,19,0.0009797938857600522,24,13675148.336952183,7.356276662911401e+23,4973,0.8621237064911959,1062.404176362918,6984.023347583801,1.0649040807092305
ETH-USDT-500,20,0.0018164307685767304,24,23915029.24569017,6.060774686975084e+23,7513,1.1261004487927164,3300.1958151889908,12035.392177042122,1.4499484220459145
ETH-USDT-500,21,0.0014691306760523915,24,25783958.631007254,6.388386360372267e+23,7006,1.0867682606617863,4646.427459945147,11595.329922965824,1.3039872418518865
ETH-USDT-500,22,0.0017011866836094379,24,26174953.627644055,6.687195653542535e+23,7495,1.0348311918389634,2769.4680646151714,13550.927770973241,1.4031985137507825
ETH-USDT-500,23,0.0016686945465846416,24,30104077.183830105,8.569105290952497e+23,6717,1.0144121877464616,3728.7938220125156,15909.434385841496,1.3897335819923937
ETH-USDT-500,24,0.0020676586225418635,24,34793089.62244706,8.120903673084686e+23,8646,0.9800126186445323,3495.3691497908394,18326.43266674919,1.5469723351500988
ETH-USDT-500,25,0.001876065075295095,24,35208670.5816728,9.117246985831371e+23,7935,0.890403311089058,3536.4975386929373,18660.564303988827,1.4735574691625972
ETH-USDT-500,26,0.00057662143967524,24,12221745.674799886,8.711115140003349e+23,2811,0.8276076164253259,1001.6356165008646,5715.229179296584,0.8169369165058257
ETH-USDT-500,27,0.0009095189037067697,24,17830796.132164463,7.502073066839982e+23,4899,0.8256119194649215,1446.4318094384353,8248.97519661727,1.0260038578520452
ETH-USDT-500,28,0.0013888337352132467,24,20546179.9964844,6.941344399909336e+23,6377,0.9026493733110645,1795.9408319571587,10445.25518067843,1.2678511161777275
ETH-USDT-500,29,0.0012537369572101292,24,22274140.14585514,7.781419474524626e+23,6090,0.852722552057333,1663.8221061761894,11146.474960043273,1.2046096634243921
WBNB-USDT-500,-31,9.446190311424708e-06,1,1625613.2740413288,4.869838216132578e+24,203,0.38023849636468804,35.77906581546966,301.7945010004173,0.5122442535718219
WBNB-USDT-500,-30,0.00021912038109274645,24,49525840.571170695,6.662072051256525e+24,4989,0.31261143308281747,2437.6588821357846,8842.513034187341,0.503598602252507
WBNB-USDT-500,-29,0.00022417430359622902,24,44249299.23162974,6.899778132631094e+24,4399,0.31628403858696746,984.7068317184263,9394.098169900113,0.5093731437096704
WBNB-USDT-500,-28,0.00023475809450674686,24,57039803.48509322,8.179975872596355e+24,7946,0.29585631044533217,1667.473827355698,12935.279195531617,0.5212588200989572
WBNB-USDT-500,-27,0.000188757602928232,24,54825182.191076994,9.735215477694857e+24,7014,0.2555129041080329,1306.5019586471706,10531.690406677035,0.46740715423878765
WBNB-USDT-500,-26,0.00016822379148684588,24,50621181.911143646,1.1752998917249472e+25,6623,0.21895909836179583,1310.5265732375203,11924.85393195847,0.4412521528208498
WBNB-USDT-500,-25,0.0006402780601379023,24,71261663.06048317,9.272505260928155e+24,9149,0.3334082771705265,5511.182632651363,23534.449555510266,0.8608499111947759
WBNB-USDT-500,-24,0.00021394042250095057,24,36084269.63165997,6.497382534902331e+24,5265,0.28597179169914344,1201.322396189858,9252.840681270225,0.49761052013243307
