hour,n_blocks,interval_ms,n_intervals,n_headers,gas_used,gas_limit
2025-06-09 18:00:00+00:00,2400,1500.0,2400,12,35249521.083333336,125091710.66666667
2025-06-09 19:00:00+00:00,2400,1500.0,2400,12,26573369.666666668,124746957.75
2025-06-09 20:00:00+00:00,2400,1500.0,2400,12,25535021.583333332,125091710.66666667
2025-06-09 21:00:00+00:00,2399,1500.208420175073,2399,40,27689625.375,124795832.175
2025-06-09 22:00:00+00:00,2400,1500.1041666666665,2400,40,28905246.675,124731359.175
2025-06-09 23:00:00+00:00,2400,1500.0,2400,12,27371053.166666668,124928793.75
2025-06-10 00:00:00+00:00,2400,1500.0,2400,12,65719034.666666664,124353711.91666667
2025-06-10 01:00:00+00:00,2391,1505.8552906733585,2391,116,75336007.68103448,124781253.27586207
2025-06-10 02:00:00+00:00,2400,1500.0,2400,12,82430222.75,125020503.83333333
2025-06-10 03:00:00+00:00,2400,1500.1041666666665,2400,40,73858079.35,125144133.925
2025-06-10 04:00:00+00:00,2400,1500.0,2400,12,81307661.41666667,124766034.66666667
2025-06-10 05:00:00+00:00,2399,1500.208420175073,2399,41,88153030.29268293,125143212.14634146
2025-06-10 06:00:00+00:00,2399,1500.625260525219,2399,118,90402656.78813559,124909155.38983051
2025-06-10 07:00:00+00:00,2400,1500.4166666666667,2400,68,97134043.39705883,124772089.91176471
2025-06-10 08:00:00+00:00,2399,1500.208420175073,2399,40,79237517.7,124658611.825
2025-06-10 09:00:00+00:00,2400,1500.0,2400,12,69208484.58333333,124837400.08333333
2025-06-10 10:00:00+00:00,2399,1500.625260525219,2399,144,67378423.10416667,124844069.22222222
2025-06-10 11:00:00+00:00,2400,1500.0,2400,12,64844881.75,124948980.0
2025-06-10 12:00:00+00:00,2400,1500.0,2400,13,67548746.07692307,124653452.38461539
2025-06-10 13:00:00+00:00,2400,1500.2083333333333,2400,39,81385344.43589744,124680438.02564102
2025-06-10 14:00:00+00:00,2399,1500.4168403501458,2399,95,73355278.2736842,124893758.73684211
2025-06-10 15:00:00+00:00,2400,1500.2083333333333,2400,40,62924135.375,124698301.55
2025-06-10 16:00:00+00:00,2399,1500.4168403501458,2399,68,53359548.8382353,125071879.48529412
2025-06-10 17:00:00+00:00,2400,1500.0,2400,12,40765631.416666664,124837400.66666667
2025-06-10 18:00:00+00:00,2400,1500.2083333333333,2400,40,31689960.275,125174377.25
2025-06-10 19:00:00+00:00,2400,1500.2083333333333,2400,40,33722684.025,124774104.1
2025-06-10 20:00:00+00:00,2400,1500.0,2400,12,25748001.583333332,124908606.91666667
